,1.18_filename,BTW_filename,1.18_filepath,BTW_filepath,delete
631,mossy_cobblestone,stoneMoss,1.18/assets/minecraft/textures/block/mossy_cobblestone.png,BTW/textures/blocks/stoneMoss.png,
632,destroy_stage_0,destroy_0,1.18/assets/minecraft/textures/block/destroy_stage_0.png,BTW/textures/blocks/destroy_0.png,
633,destroy_stage_2,destroy_2,1.18/assets/minecraft/textures/block/destroy_stage_2.png,BTW/textures/blocks/destroy_2.png,
634,stripped_jungle_log_top,decoBlockStrippedJungle_top,1.18/assets/minecraft/textures/block/stripped_jungle_log_top.png,BTW/textures/blocks/decoBlockStrippedJungle_top.png,
635,cake_bottom,cake_bottom,1.18/assets/minecraft/textures/block/cake_bottom.png,BTW/textures/blocks/cake_bottom.png,
636,stripped_spruce_log_top,decoBlockStrippedSpruce_top,1.18/assets/minecraft/textures/block/stripped_spruce_log_top.png,BTW/textures/blocks/decoBlockStrippedSpruce_top.png,
637,dark_oak_door_bottom,decoBlockDoorCherry_lower,1.18/assets/minecraft/textures/block/dark_oak_door_bottom.png,BTW/textures/blocks/decoBlockDoorCherry_lower.png,
638,jungle_planks,wood_jungle,1.18/assets/minecraft/textures/block/jungle_planks.png,BTW/textures/blocks/wood_jungle.png,
639,jungle_planks,decoBlockGateJungle,1.18/assets/minecraft/textures/block/jungle_planks.png,BTW/textures/blocks/decoBlockGateJungle.png,
640,jungle_planks,fcBlockDecorativeWoodJungle,1.18/assets/minecraft/textures/block/jungle_planks.png,BTW/textures/blocks/fcBlockDecorativeWoodJungle.png,
641,jungle_planks,decoBlockChairJungle,1.18/assets/minecraft/textures/block/jungle_planks.png,BTW/textures/blocks/decoBlockChairJungle.png,
642,pink_wool,decoBlockCarpet_pink,1.18/assets/minecraft/textures/block/pink_wool.png,BTW/textures/blocks/decoBlockCarpet_pink.png,
643,acacia_trapdoor,decoBlockTrapdoorAcacia,1.18/assets/minecraft/textures/block/acacia_trapdoor.png,BTW/textures/blocks/decoBlockTrapdoorAcacia.png,
644,daylight_detector_top,daylightDetector_top,1.18/assets/minecraft/textures/block/daylight_detector_top.png,BTW/textures/blocks/daylightDetector_top.png,
645,redstone_torch_off,redtorch,1.18/assets/minecraft/textures/block/redstone_torch_off.png,BTW/textures/blocks/redtorch.png,
646,wheat_stage4,crops_4,1.18/assets/minecraft/textures/block/wheat_stage4.png,BTW/textures/blocks/crops_4.png,
647,netherrack,hellrock,1.18/assets/minecraft/textures/block/netherrack.png,BTW/textures/blocks/hellrock.png,
648,netherrack,fcBlockNetherrackGrothed_bottom,1.18/assets/minecraft/textures/block/netherrack.png,BTW/textures/blocks/fcBlockNetherrackGrothed_bottom.png,
649,cauldron_inner,hopper_inside,1.18/assets/minecraft/textures/block/cauldron_inner.png,BTW/textures/blocks/hopper_inside.png,
650,cauldron_inner,cauldron_inner,1.18/assets/minecraft/textures/block/cauldron_inner.png,BTW/textures/blocks/cauldron_inner.png,
651,beetroots_stage2,potatoes_2,1.18/assets/minecraft/textures/block/beetroots_stage2.png,BTW/textures/blocks/potatoes_2.png,
652,beetroots_stage2,carrots_2,1.18/assets/minecraft/textures/block/beetroots_stage2.png,BTW/textures/blocks/carrots_2.png,
653,glass,glass,1.18/assets/minecraft/textures/block/glass.png,BTW/textures/blocks/glass.png,
654,wheat_stage5,crops_5,1.18/assets/minecraft/textures/block/wheat_stage5.png,BTW/textures/blocks/crops_5.png,
655,grass_block_top,grass_top,1.18/assets/minecraft/textures/block/grass_block_top.png,BTW/textures/blocks/grass_top.png,
656,jungle_leaves,leaves_jungle,1.18/assets/minecraft/textures/block/jungle_leaves.png,BTW/textures/blocks/leaves_jungle.png,
657,stripped_birch_log_top,decoBlockStrippedBirch_top,1.18/assets/minecraft/textures/block/stripped_birch_log_top.png,BTW/textures/blocks/decoBlockStrippedBirch_top.png,
658,cyan_glazed_terracotta,decoBlockGlazedTerracotta_cyan_0,1.18/assets/minecraft/textures/block/cyan_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_cyan_0.png,
659,brewing_stand_base,brewingStand_base,1.18/assets/minecraft/textures/block/brewing_stand_base.png,BTW/textures/blocks/brewingStand_base.png,
660,sand,sand,1.18/assets/minecraft/textures/block/sand.png,BTW/textures/blocks/sand.png,
661,purple_terracotta,decoBlockTerracottaStained_purple,1.18/assets/minecraft/textures/block/purple_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_purple.png,
662,light_blue_glazed_terracotta,decoBlockGlazedTerracotta_lightBlue_0,1.18/assets/minecraft/textures/block/light_blue_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_lightBlue_0.png,
663,enchanting_table_bottom,enchantment_bottom,1.18/assets/minecraft/textures/block/enchanting_table_bottom.png,BTW/textures/blocks/enchantment_bottom.png,
664,destroy_stage_3,destroy_3,1.18/assets/minecraft/textures/block/destroy_stage_3.png,BTW/textures/blocks/destroy_3.png,
665,cake_inner,cake_inner,1.18/assets/minecraft/textures/block/cake_inner.png,BTW/textures/blocks/cake_inner.png,
666,oak_door_top,doorWood_upper,1.18/assets/minecraft/textures/block/oak_door_top.png,BTW/textures/blocks/doorWood_upper.png,
667,destroy_stage_7,destroy_7,1.18/assets/minecraft/textures/block/destroy_stage_7.png,BTW/textures/blocks/destroy_7.png,
668,cyan_terracotta,decoBlockTerracottaStained_cyan,1.18/assets/minecraft/textures/block/cyan_terracotta.png,BTW/textures/blocks/decoBlockTerracottaStained_cyan.png,
669,dark_oak_log,decoBlockLogCherry_side,1.18/assets/minecraft/textures/block/dark_oak_log.png,BTW/textures/blocks/decoBlockLogCherry_side.png,
670,dark_oak_log,decoItemBarkCherry,1.18/assets/minecraft/textures/block/dark_oak_log.png,BTW/textures/items/decoItemBarkCherry.png,
671,vine,vine,1.18/assets/minecraft/textures/block/vine.png,BTW/textures/blocks/vine.png,
672,light_blue_concrete_powder,decoBlockConcretePowder_lightBlue,1.18/assets/minecraft/textures/block/light_blue_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_lightBlue.png,
673,mushroom_stem,mushroom_skin_stem,1.18/assets/minecraft/textures/block/mushroom_stem.png,BTW/textures/blocks/mushroom_skin_stem.png,
674,damaged_anvil_top,anvil_top_damaged_2,1.18/assets/minecraft/textures/block/damaged_anvil_top.png,BTW/textures/blocks/anvil_top_damaged_2.png,
675,birch_sapling,sapling_birch,1.18/assets/minecraft/textures/block/birch_sapling.png,BTW/textures/blocks/sapling_birch.png,
676,dragon_egg,dragonEgg,1.18/assets/minecraft/textures/block/dragon_egg.png,BTW/textures/blocks/dragonEgg.png,
677,orange_concrete_powder,decoBlockConcretePowder_orange,1.18/assets/minecraft/textures/block/orange_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_orange.png,
678,yellow_glazed_terracotta,decoBlockGlazedTerracotta_yellow_0,1.18/assets/minecraft/textures/block/yellow_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_yellow_0.png,
679,purple_wool,decoBlockCarpet_purple,1.18/assets/minecraft/textures/block/purple_wool.png,BTW/textures/blocks/decoBlockCarpet_purple.png,
680,wheat_stage1,crops_1,1.18/assets/minecraft/textures/block/wheat_stage1.png,BTW/textures/blocks/crops_1.png,
681,end_stone_bricks,decoBlockEndStoneBrick,1.18/assets/minecraft/textures/block/end_stone_bricks.png,BTW/textures/blocks/decoBlockEndStoneBrick.png,
682,end_stone_bricks,decoBlockEndStoneBrickColumn,1.18/assets/minecraft/textures/block/end_stone_bricks.png,BTW/textures/blocks/decoBlockEndStoneBrickColumn.png,
683,rail,rail,1.18/assets/minecraft/textures/block/rail.png,BTW/textures/blocks/rail.png,
684,spruce_log_top,decoBlockLogSpruce_top,1.18/assets/minecraft/textures/block/spruce_log_top.png,BTW/textures/blocks/decoBlockLogSpruce_top.png,
685,jungle_log_top,decoBlockLogJungle_top,1.18/assets/minecraft/textures/block/jungle_log_top.png,BTW/textures/blocks/decoBlockLogJungle_top.png,
686,sandstone_top,fcBlockDecorativeSandstone_top,1.18/assets/minecraft/textures/block/sandstone_top.png,BTW/textures/blocks/fcBlockDecorativeSandstone_top.png,
687,sandstone_top,sandstone_top,1.18/assets/minecraft/textures/block/sandstone_top.png,BTW/textures/blocks/sandstone_top.png,
688,blue_orchid,decoBlockFlower_8,1.18/assets/minecraft/textures/block/blue_orchid.png,BTW/textures/blocks/decoBlockFlower_8.png,
689,detector_rail_on,detectorRail_on,1.18/assets/minecraft/textures/block/detector_rail_on.png,BTW/textures/blocks/detectorRail_on.png,
690,white_glazed_terracotta,decoBlockGlazedTerracotta_white_0,1.18/assets/minecraft/textures/block/white_glazed_terracotta.png,BTW/textures/blocks/decoBlockGlazedTerracotta_white_0.png,
691,oak_door_bottom,doorWood_lower,1.18/assets/minecraft/textures/block/oak_door_bottom.png,BTW/textures/blocks/doorWood_lower.png,
692,quartz_block_bottom,quartzblock_bottom,1.18/assets/minecraft/textures/block/quartz_block_bottom.png,BTW/textures/blocks/quartzblock_bottom.png,
693,wheat_stage0,crops_0,1.18/assets/minecraft/textures/block/wheat_stage0.png,BTW/textures/blocks/crops_0.png,
694,lime_concrete_powder,decoBlockConcretePowder_lime,1.18/assets/minecraft/textures/block/lime_concrete_powder.png,BTW/textures/blocks/decoBlockConcretePowder_lime.png,
695,poppy,decoBlockFlower_9,1.18/assets/minecraft/textures/block/poppy.png,BTW/textures/blocks/decoBlockFlower_9.png,
696,stripped_jungle_log,decoBlockStrippedJungle_side,1.18/assets/minecraft/textures/block/stripped_jungle_log.png,BTW/textures/blocks/decoBlockStrippedJungle_side.png,
697,piston_top,fcBlockTurntable_top,1.18/assets/minecraft/textures/block/piston_top.png,BTW/textures/blocks/fcBlockTurntable_top.png,
698,piston_top,piston_top,1.18/assets/minecraft/textures/block/piston_top.png,BTW/textures/blocks/piston_top.png,
699,destroy_stage_6,destroy_6,1.18/assets/minecraft/textures/block/destroy_stage_6.png,BTW/textures/blocks/destroy_6.png,
701,piston_bottom,fcBlockHandCrank_bottom,1.18/assets/minecraft/textures/block/piston_bottom.png,BTW/textures/blocks/fcBlockHandCrank_bottom.png,
703,piston_bottom,piston_bottom,1.18/assets/minecraft/textures/block/piston_bottom.png,BTW/textures/blocks/piston_bottom.png,
704,destroy_stage_4,destroy_4,1.18/assets/minecraft/textures/block/destroy_stage_4.png,BTW/textures/blocks/destroy_4.png,
705,activator_rail,activatorRail,1.18/assets/minecraft/textures/block/activator_rail.png,BTW/textures/blocks/activatorRail.png,
706,chipped_anvil_top,anvil_top_damaged_1,1.18/assets/minecraft/textures/block/chipped_anvil_top.png,BTW/textures/blocks/anvil_top_damaged_1.png,
707,light_blue_concrete,decoBlockConcrete_lightBlue,1.18/assets/minecraft/textures/block/light_blue_concrete.png,BTW/textures/blocks/decoBlockConcrete_lightBlue.png,
708,light_blue_concrete,decoBlockConcreteColumn_lightBlue,1.18/assets/minecraft/textures/block/light_blue_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_lightBlue.png,
709,crafting_table_side,workbench_side,1.18/assets/minecraft/textures/block/crafting_table_side.png,BTW/textures/blocks/workbench_side.png,
710,birch_leaves,leaves,1.18/assets/minecraft/textures/block/birch_leaves.png,BTW/textures/blocks/leaves.png,
711,powered_rail_on,goldenRail_powered,1.18/assets/minecraft/textures/block/powered_rail_on.png,BTW/textures/blocks/goldenRail_powered.png,
712,wheat_stage2,crops_2,1.18/assets/minecraft/textures/block/wheat_stage2.png,BTW/textures/blocks/crops_2.png,
713,red_concrete,decoBlockConcreteColumn_red,1.18/assets/minecraft/textures/block/red_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_red.png,
714,red_concrete,decoBlockConcrete_red,1.18/assets/minecraft/textures/block/red_concrete.png,BTW/textures/blocks/decoBlockConcrete_red.png,
715,redstone_dust_overlay,redstoneDust_line_overlay,1.18/assets/minecraft/textures/block/redstone_dust_overlay.png,BTW/textures/blocks/redstoneDust_line_overlay.png,
716,redstone_dust_overlay,redstoneDust_cross_overlay,1.18/assets/minecraft/textures/block/redstone_dust_overlay.png,BTW/textures/blocks/redstoneDust_cross_overlay.png,
717,cracked_stone_bricks,stonebricksmooth_cracked,1.18/assets/minecraft/textures/block/cracked_stone_bricks.png,BTW/textures/blocks/stonebricksmooth_cracked.png,
718,cracked_stone_bricks,decoBlockStoneBrickCrackedColumn,1.18/assets/minecraft/textures/block/cracked_stone_bricks.png,BTW/textures/blocks/decoBlockStoneBrickCrackedColumn.png,
719,glass_pane_top,thinglass_top,1.18/assets/minecraft/textures/block/glass_pane_top.png,BTW/textures/blocks/thinglass_top.png,
720,podzol_side,decoBlockPodzol_side,1.18/assets/minecraft/textures/block/podzol_side.png,BTW/textures/blocks/decoBlockPodzol_side.png,
721,wheat_stage3,crops_3,1.18/assets/minecraft/textures/block/wheat_stage3.png,BTW/textures/blocks/crops_3.png,
722,black_concrete,decoBlockConcrete_black,1.18/assets/minecraft/textures/block/black_concrete.png,BTW/textures/blocks/decoBlockConcrete_black.png,
723,black_concrete,decoBlockConcreteColumn_black,1.18/assets/minecraft/textures/block/black_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_black.png,
724,orange_concrete,decoBlockConcrete_orange,1.18/assets/minecraft/textures/block/orange_concrete.png,BTW/textures/blocks/decoBlockConcrete_orange.png,
725,orange_concrete,decoBlockConcreteColumn_orange,1.18/assets/minecraft/textures/block/orange_concrete.png,BTW/textures/blocks/decoBlockConcreteColumn_orange.png,
726,bookshelf,bookshelf,1.18/assets/minecraft/textures/block/bookshelf.png,BTW/textures/blocks/bookshelf.png,
727,birch_planks,decoBlockGateBirch,1.18/assets/minecraft/textures/block/birch_planks.png,BTW/textures/blocks/decoBlockGateBirch.png,
728,birch_planks,decoBlockChairBirch,1.18/assets/minecraft/textures/block/birch_planks.png,BTW/textures/blocks/decoBlockChairBirch.png,
729,birch_planks,wood_birch,1.18/assets/minecraft/textures/block/birch_planks.png,BTW/textures/blocks/wood_birch.png,
730,birch_planks,fcBlockDecorativeWoodBirch,1.18/assets/minecraft/textures/block/birch_planks.png,BTW/textures/blocks/fcBlockDecorativeWoodBirch.png,
731,destroy_stage_5,destroy_5,1.18/assets/minecraft/textures/block/destroy_stage_5.png,BTW/textures/blocks/destroy_5.png,
732,diamond_ore,oreDiamond,1.18/assets/minecraft/textures/block/diamond_ore.png,BTW/textures/blocks/oreDiamond.png,
733,tabby,cat_tabby,1.18/assets/minecraft/textures/entity/cat/tabby.png,BTW/btwmodtex/cat_tabby.png,
734,husk,zombie3,1.18/assets/minecraft/textures/entity/zombie/husk.png,BTW/mob/zombie3.png,
735,squid,squid,1.18/assets/minecraft/textures/entity/squid/squid.png,BTW/mob/squid.png,
736,wither_skeleton,skeleton_wither,1.18/assets/minecraft/textures/entity/skeleton/wither_skeleton.png,BTW/mob/skeleton_wither.png,
737,snow,snow,1.18/assets/minecraft/textures/block/snow.png,BTW/textures/blocks/snow.png,
738,stone,fcBlockDecorativeStone,1.18/assets/minecraft/textures/block/stone.png,BTW/textures/blocks/fcBlockDecorativeStone.png,
739,cod,fishRaw,1.18/assets/minecraft/textures/item/cod.png,BTW/textures/items/fishRaw.png,
740,red_mooshroom,redcow,1.18/assets/minecraft/textures/entity/cow/red_mooshroom.png,BTW/mob/redcow.png,
741,cow,cow,1.18/assets/minecraft/textures/entity/cow/cow.png,BTW/mob/cow.png,
742,brown_mooshroom,redcow2,1.18/assets/minecraft/textures/entity/cow/brown_mooshroom.png,BTW/mob/redcow2.png,
743,chainmail_layer_2,chain_2,1.18/assets/minecraft/textures/models/armor/chainmail_layer_2.png,BTW/btwmodtex/chain_2.png,
744,chainmail_layer_1,chain_1,1.18/assets/minecraft/textures/models/armor/chainmail_layer_1.png,BTW/btwmodtex/chain_1.png,
745,oak_door,doorWood,1.18/assets/minecraft/textures/item/oak_door.png,BTW/textures/items/doorWood.png,
746,iron_door,doorIron,1.18/assets/minecraft/textures/item/iron_door.png,BTW/textures/items/doorIron.png,
747,raw_iron,fcItemChunkIronOre,1.18/assets/minecraft/textures/item/raw_iron.png,BTW/textures/items/fcItemChunkIronOre.png,
748,mutton,fcItemMuttonRaw,1.18/assets/minecraft/textures/item/mutton.png,BTW/textures/items/fcItemMuttonRaw.png,
749,wheat,fcItemWheat,1.18/assets/minecraft/textures/item/wheat.png,BTW/textures/items/fcItemWheat.png,
750,cooked_beef,beefCooked,1.18/assets/minecraft/textures/item/cooked_beef.png,BTW/textures/items/beefCooked.png,
751,light_gray_dye,dyePowder_lightGray,1.18/assets/minecraft/textures/item/light_gray_dye.png,BTW/textures/items/dyePowder_lightGray.png,
752,cooked_porkchop,porkchopCooked,1.18/assets/minecraft/textures/item/cooked_porkchop.png,BTW/textures/items/porkchopCooked.png,
753,rabbit_stew,fcItemStewHearty,1.18/assets/minecraft/textures/item/rabbit_stew.png,BTW/textures/items/fcItemStewHearty.png,
754,cooked_cod,fishCooked,1.18/assets/minecraft/textures/item/cooked_cod.png,BTW/textures/items/fishCooked.png,
755,beef,beef,1.18/assets/minecraft/textures/item/beef.png,BTW/textures/items/beef.png,
756,leather_boots,bootsCloth,1.18/assets/minecraft/textures/item/leather_boots.png,BTW/textures/items/bootsCloth.png,
757,cooked_mutton,fcItemMuttonCooked,1.18/assets/minecraft/textures/item/cooked_mutton.png,BTW/textures/items/fcItemMuttonCooked.png,
758,leather_leggings,leggingsCloth,1.18/assets/minecraft/textures/item/leather_leggings.png,BTW/textures/items/leggingsCloth.png,
759,leather_helmet,helmetCloth,1.18/assets/minecraft/textures/item/leather_helmet.png,BTW/textures/items/helmetCloth.png,
760,nether_brick,fcItemBrickNether,1.18/assets/minecraft/textures/item/nether_brick.png,BTW/textures/items/fcItemBrickNether.png,
761,grass,tallgrass,1.18/assets/minecraft/textures/block/grass.png,BTW/textures/blocks/tallgrass.png,
762,observer_side,fcBlockDetectorBlock_side,1.18/assets/minecraft/textures/block/observer_side.png,BTW/textures/blocks/fcBlockDetectorBlock_side.png,
763,lilac_top,decoBlockFlower_13,1.18/assets/minecraft/textures/block/lilac_top.png,BTW/textures/blocks/decoBlockFlower_13.png,
764,cornflower,decoBlockFlower_4,1.18/assets/minecraft/textures/block/cornflower.png,BTW/textures/blocks/decoBlockFlower_4.png,
765,white_wool,cloth_0,1.18/assets/minecraft/textures/block/white_wool.png,BTW/textures/blocks/cloth_0.png,
766,white_wool,fcwindmillcloth,1.18/assets/minecraft/textures/block/white_wool.png,BTW/btwmodtex/fcwindmillcloth.png,
767,raw_iron_block,fcBlockChunkOreIron,1.18/assets/minecraft/textures/block/raw_iron_block.png,BTW/textures/blocks/fcBlockChunkOreIron.png,
768,raw_iron_block,fcBlockChunkOreStorageIron,1.18/assets/minecraft/textures/block/raw_iron_block.png,BTW/textures/blocks/fcBlockChunkOreStorageIron.png,
769,furnace_front_on,furnace_front_on,1.18/assets/minecraft/textures/block/furnace_front_on.png,BTW/textures/blocks/furnace_front_on.png,
770,light_blue_wool,cloth_3,1.18/assets/minecraft/textures/block/light_blue_wool.png,BTW/textures/blocks/cloth_3.png,
771,cyan_wool,cloth_9,1.18/assets/minecraft/textures/block/cyan_wool.png,BTW/textures/blocks/cloth_9.png,
772,cut_sandstone,decoBlockSandstoneSmoothColumn,1.18/assets/minecraft/textures/block/cut_sandstone.png,BTW/textures/blocks/decoBlockSandstoneSmoothColumn.png,
773,nether_quartz_ore,netherquartz,1.18/assets/minecraft/textures/block/nether_quartz_ore.png,BTW/textures/blocks/netherquartz.png,
774,yellow_wool,cloth_4,1.18/assets/minecraft/textures/block/yellow_wool.png,BTW/textures/blocks/cloth_4.png,
775,hay_block_side,decoBlockHay_side,1.18/assets/minecraft/textures/block/hay_block_side.png,BTW/textures/blocks/decoBlockHay_side.png,
776,cut_red_sandstone,decoBlockRedSandstoneSmoothColumn,1.18/assets/minecraft/textures/block/cut_red_sandstone.png,BTW/textures/blocks/decoBlockRedSandstoneSmoothColumn.png,
777,blue_wool,cloth_11,1.18/assets/minecraft/textures/block/blue_wool.png,BTW/textures/blocks/cloth_11.png,
778,gravel,fcBlockHopperContents,1.18/assets/minecraft/textures/block/gravel.png,BTW/textures/blocks/fcBlockHopperContents.png,
779,chiseled_stone_bricks,stonebrick_smooth_carved,1.18/assets/minecraft/textures/block/chiseled_stone_bricks.png,BTW/textures/blocks/stonebrick_smooth_carved.png,
780,peony_top,decoBlockFlower_12,1.18/assets/minecraft/textures/block/peony_top.png,BTW/textures/blocks/decoBlockFlower_12.png,
781,brown_wool,cloth_12,1.18/assets/minecraft/textures/block/brown_wool.png,BTW/textures/blocks/cloth_12.png,
782,podzol_top,decoBlockPodzol_top,1.18/assets/minecraft/textures/block/podzol_top.png,BTW/textures/blocks/decoBlockPodzol_top.png,
783,green_wool,cloth_13,1.18/assets/minecraft/textures/block/green_wool.png,BTW/textures/blocks/cloth_13.png,
784,gray_wool,cloth_7,1.18/assets/minecraft/textures/block/gray_wool.png,BTW/textures/blocks/cloth_7.png,
785,black_wool,cloth_15,1.18/assets/minecraft/textures/block/black_wool.png,BTW/textures/blocks/cloth_15.png,
786,piston_inner,piston_inner,1.18/assets/minecraft/textures/block/piston_inner.png,BTW/textures/blocks/piston_inner.png,
787,lime_wool,cloth_5,1.18/assets/minecraft/textures/block/lime_wool.png,BTW/textures/blocks/cloth_5.png,
788,red_wool,cloth_14,1.18/assets/minecraft/textures/block/red_wool.png,BTW/textures/blocks/cloth_14.png,
789,light_gray_wool,cloth_8,1.18/assets/minecraft/textures/block/light_gray_wool.png,BTW/textures/blocks/cloth_8.png,
790,oak_planks,decoBlockGateOak,1.18/assets/minecraft/textures/block/oak_planks.png,BTW/textures/blocks/decoBlockGateOak.png,
791,pink_wool,cloth_6,1.18/assets/minecraft/textures/block/pink_wool.png,BTW/textures/blocks/cloth_6.png,
792,lapis_block,blockLapis,1.18/assets/minecraft/textures/block/lapis_block.png,BTW/textures/blocks/blockLapis.png,
793,raw_gold_block,fcBlockChunkOreGold,1.18/assets/minecraft/textures/block/raw_gold_block.png,BTW/textures/blocks/fcBlockChunkOreGold.png,
794,raw_gold_block,fcBlockChunkOreStorageGold,1.18/assets/minecraft/textures/block/raw_gold_block.png,BTW/textures/blocks/fcBlockChunkOreStorageGold.png,
795,purple_wool,cloth_10,1.18/assets/minecraft/textures/block/purple_wool.png,BTW/textures/blocks/cloth_10.png,
796,hay_block_top,decoBlockThatch_top,1.18/assets/minecraft/textures/block/hay_block_top.png,BTW/textures/blocks/decoBlockThatch_top.png,
797,hay_block_top,decoBlockHay_top,1.18/assets/minecraft/textures/block/hay_block_top.png,BTW/textures/blocks/decoBlockHay_top.png,
798,oak_door_bottom,door_lower,1.18/assets/minecraft/textures/block/oak_door_bottom.png,BTW/textures/blocks/door_lower.png,
799,cauldron_top,fcBlockCauldron_top,1.18/assets/minecraft/textures/block/cauldron_top.png,BTW/textures/blocks/fcBlockCauldron_top.png,
800,piston_bottom,fcBlockDetectorBlock_bottom,1.18/assets/minecraft/textures/block/piston_bottom.png,BTW/textures/blocks/fcBlockDetectorBlock_bottom.png,
801,birch_planks,decoblockGateBirch,1.18/assets/minecraft/textures/block/birch_planks.png,BTW/textures/blocks/decoblockGateBirch.png,
802,pack,pack,1.18/pack.png,BTW/pack.png,
803,unknown_server,unknown_pack,1.18/assets/minecraft/textures/misc/unknown_server.png,BTW/gui/unknown_pack.png,
804,carrot,fcItemCarrot,1.18/assets/minecraft/textures/item/carrot.png,BTW/textures/items/fcItemCarrot.png,
805,leather_chestplate_overlay,redstoneDust_line_overlay,1.18/assets/minecraft/textures/item/leather_chestplate_overlay.png,BTW/textures/blocks/redstoneDust_line_overlay.png,
806,leather_chestplate_overlay,redstoneDust_cross_overlay,1.18/assets/minecraft/textures/item/leather_chestplate_overlay.png,BTW/textures/blocks/redstoneDust_cross_overlay.png,
807,amethyst_shard,decoItemAmethystShard,1.18/assets/minecraft/textures/item/amethyst_shard.png,BTW/textures/items/decoItemAmethystShard.png,
810,potatoes_stage2,fcBlockPotatoes_2,1.18/assets/minecraft/textures/block/potatoes_stage2.png,BTW/textures/blocks/fcBlockPotatoes_2.png,
811,amethyst_cluster,decoBlockAmethystShard,1.18/assets/minecraft/textures/block/amethyst_cluster.png,BTW/textures/blocks/decoBlockAmethystShard.png,
812,crying_obsidian,decoBlockInfusedObsidian,1.18/assets/minecraft/textures/block/crying_obsidian.png,BTW/textures/blocks/decoBlockInfusedObsidian.png,
813,polished_basalt_side,decoBlockBasaltSmooth_side,1.18/assets/minecraft/textures/block/polished_basalt_side.png,BTW/textures/blocks/decoBlockBasaltSmooth_side.png,
814,potatoes_stage3,fcBlockPotatoes_3,1.18/assets/minecraft/textures/block/potatoes_stage3.png,BTW/textures/blocks/fcBlockPotatoes_3.png,
815,potatoes_stage1,fcBlockPotatoes_1,1.18/assets/minecraft/textures/block/potatoes_stage1.png,BTW/textures/blocks/fcBlockPotatoes_1.png,
816,potatoes_stage0,fcBlockPotatoes_0,1.18/assets/minecraft/textures/block/potatoes_stage0.png,BTW/textures/blocks/fcBlockPotatoes_0.png,
817,polished_andesite,decoBlockAndesiteSmooth,1.18/assets/minecraft/textures/block/polished_andesite.png,BTW/textures/blocks/decoBlockAndesiteSmooth.png,
818,respawn_anchor_bottom,decoBlockInfusedObsidian,1.18/assets/minecraft/textures/block/respawn_anchor_bottom.png,BTW/textures/blocks/decoBlockInfusedObsidian.png,
819,deepslate,decoBlockSlate_side,1.18/assets/minecraft/textures/block/deepslate.png,BTW/textures/blocks/decoBlockSlate_side.png,
820,basalt_top,decoBlockBasalt_top,1.18/assets/minecraft/textures/block/basalt_top.png,BTW/textures/blocks/decoBlockBasalt_top.png,
821,diorite,decoBlockDioriteColumn,1.18/assets/minecraft/textures/block/diorite.png,BTW/textures/blocks/decoBlockDioriteColumn.png,
822,diorite,decoBlockDiorite,1.18/assets/minecraft/textures/block/diorite.png,BTW/textures/blocks/decoBlockDiorite.png,
823,chiseled_polished_blackstone,decoBlockInfusedStoneChiseled,1.18/assets/minecraft/textures/block/chiseled_polished_blackstone.png,BTW/textures/blocks/decoBlockInfusedStoneChiseled.png,
824,coal_block,decoBlockCoal,1.18/assets/minecraft/textures/block/coal_block.png,BTW/textures/blocks/decoBlockCoal.png,
825,carrots_stage2,fcBlockCarrots_2,1.18/assets/minecraft/textures/block/carrots_stage2.png,BTW/textures/blocks/fcBlockCarrots_2.png,
826,deepslate_top,decoBlockSlate_top,1.18/assets/minecraft/textures/block/deepslate_top.png,BTW/textures/blocks/decoBlockSlate_top.png,
827,carrots_stage0,fcBlockCarrots_0,1.18/assets/minecraft/textures/block/carrots_stage0.png,BTW/textures/blocks/fcBlockCarrots_0.png,
828,hay_block_side,decoBlockThatch_side,1.18/assets/minecraft/textures/block/hay_block_side.png,BTW/textures/blocks/decoBlockThatch_side.png,
829,carrots_stage1,fcBlockCarrots_1,1.18/assets/minecraft/textures/block/carrots_stage1.png,BTW/textures/blocks/fcBlockCarrots_1.png,
830,polished_blackstone,decoBlockInfusedStoneSmooth,1.18/assets/minecraft/textures/block/polished_blackstone.png,BTW/textures/blocks/decoBlockInfusedStoneSmooth.png,
831,deepslate_tiles,decoBlockSlateTilesColumn,1.18/assets/minecraft/textures/block/deepslate_tiles.png,BTW/textures/blocks/decoBlockSlateTilesColumn.png,
832,deepslate_tiles,decoBlockSlateTiles,1.18/assets/minecraft/textures/block/deepslate_tiles.png,BTW/textures/blocks/decoBlockSlateTiles.png,
833,magma,decoBlockMagma,1.18/assets/minecraft/textures/block/magma.png,BTW/textures/blocks/decoBlockMagma.png,
834,basalt_side,decoBlockBasalt_side,1.18/assets/minecraft/textures/block/basalt_side.png,BTW/textures/blocks/decoBlockBasalt_side.png,
